symbol,name,price,marketCap,volume,industry
Q,Qnity Electronics Inc. Common Stock,139.25,29184352681.0,1378737,Technology
HUBB,Hubbell Inc Common Stock,549.75,29150347517.0,384377,Technology
DOV,Dover Corporation Common Stock,216.17,29138948597.0,862635,Industrials
CASY,Casey's General Stores Inc. Common Stock,782.91,28935594177.0,286719,Consumer Discretionary
PPL,PPL Corporation Common Stock,37.78,28416797365.0,9105664,Utilities
FE,FirstEnergy Corp. Common Stock,48.43,28011846620.0,4173879,Utilities
DOW,Dow Inc. Common Stock ,38.81,27928427866.0,14657733,Industrials
BIIB,Biogen Inc. Common Stock,190.07,27894393417.0,1327949,Health Care
FOXA,Fox Corporation Class A Common Stock,65.56,27888966874.0,2384969,Industrials
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,58.81,27868164142.0,5694830,Technology
EL,Estee Lauder Companies Inc. (The) Common Stock,76.66,27729995116.0,3545178,Consumer Discretionary
CFG,Citizens Financial Group Inc. Common Stock,65.16,27691935090.0,5980112,Finance
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,42.12,27498951118.0,7242585,Utilities
