symbol,name,price,marketCap,volume,industry
CHE,Chemed Corp,388.95,5353949647.0,171289,Health Care
SON,Sonoco Products Company Common Stock,54.06,5332145174.0,613919,Consumer Discretionary
TGTX,TG Therapeutics Inc. Common Stock,33.39,5331990868.0,1431748,Health Care
HWC,Hancock Whitney Corporation Common Stock,65.17,5314386969.0,951353,Finance
RLI,RLI Corp. Common Stock (DE),57.78,5311942533.0,569368,Finance
CORZ,Core Scientific Inc. Common Stock,16.83,5311460518.0,9090816,Finance
ERAS,Erasca Inc. Common Stock,17.06,5302240272.0,4624135,Health Care
CAI,Caris Life Sciences Inc. Common Stock,18.75,5298373481.0,1508490,Health Care
REZI,Resideo Technologies Inc. Common Stock ,35.03,5298185948.0,607810,Industrials
RITM,Rithm Capital Corp. Common Stock,9.5,5280977943.0,8222608,Real Estate
OZK,Bank OZK Common Stock,46.64,5276669196.0,874535,Finance
CORZZ,Core Scientific Inc. Tranche 2 Warrants,16.66,5257809401.0,527,Finance
GVA,Granite Construction Incorporated Common Stock,120.77,5253938588.0,695604,Industrials
VSEC,VSE Corporation Common Stock,185.89,5215217005.0,421003,Consumer Discretionary
ACA,Arcosa Inc. Common Stock ,106.21,5214760076.0,236081,Industrials
AUB,Atlantic Union Bankshares Corporation Common Stock,36.49,5203618756.0,852536,Finance
APLS,Apellis Pharmaceuticals Inc. Common Stock,40.7,5202677296.0,4299448,Health Care
ETSY,Etsy Inc. Common Stock,53.94,5191572889.0,1986976,Real Estate
UFPI,UFP Industries Inc. Common Stock,91.05,5171630440.0,368627,Basic Materials
RUSHB,Rush Enterprises Inc. Class B,67.2,5170446960.0,77942,Consumer Discretionary
ESTC,Elastic N.V. Ordinary Shares,49.82,5156420219.0,1575957,Technology
RUSHA,Rush Enterprises Inc. Common Stock Cl A,66.9,5147364608.0,483136,Consumer Discretionary
FND,Floor & Decor Holdings Inc. Common Stock,47.65,5140258522.0,5279175,Consumer Discretionary
EQPT,EquipmentShare.com Inc Class A Common Stock,19.32,5140030880.0,1727878,Consumer Discretionary
OTF,Blue Owl Technology Finance Corp. Common Stock,11.12,5134367466.0,2026688,Uncategorized
RSI,Rush Street Interactive Inc. Class A Common Stock,22.06,5125668024.0,951304,Consumer Discretionary
AVT,Avnet Inc. Common Stock,62.53,5118891327.0,953675,Technology
MATX,Matson Inc. Common Stock,168.11,5117152404.0,223075,Consumer Discretionary
TFX,Teleflex Incorporated Common Stock,115.51,5105606917.0,521363,Health Care
PACS,PACS Group Inc. Common Stock,32.45,5100005191.0,693761,Health Care
MAC,Macerich Company (The) Common Stock,19.85,5094914328.0,1408480,Real Estate
HESM,Hess Midstream LP Class A Representing Limited Partner Interests,39.35,5092017651.0,1402210,Energy
TDS,Telephone and Data Systems Inc. Common Shares,44.71,5089826326.0,762732,Telecommunications
KGS,Kodiak Gas Services Inc. Common Stock,59.17,5082377743.0,802965,Utilities
LNTH,Lantheus Holdings Inc. Common Stock,78.08,5072982840.0,603747,Health Care
CNR,Core Natural Resources Inc. Common Stock,99.93,5071484074.0,700047,Energy
MSM,MSC Industrial Direct Company Inc. Common Stock,90.71,5064730351.0,582488,Industrials
AX,Axos Financial Inc. Common Stock,89.21,5056266593.0,721101,Finance
KRG,Kite Realty Group Trust Common Stock,24.89,5053955593.0,1204166,Real Estate
SBRA,Sabra Health Care REIT Inc. Common Stock,20.01,5045435797.0,1539552,Real Estate
QBTS,D-Wave Quantum Inc. Common Shares,13.74,5038974638.0,14947294,Technology
BGC,BGC Group Inc. Class A Common Stock,10.6,5027177592.0,2347541,Finance
IMVT,Immunovant Inc. Common Stock,24.61,5008926950.0,1352868,Health Care
VNT,Vontier Corporation Common Stock ,35.34,5004144000.0,810908,Industrials
MCY,Mercury General Corporation Common Stock,90.19,4995500269.0,230033,Finance
COMP,Compass Inc. Class A Common Stock,6.68,4984251199.0,23724360,Technology
CLF,Cleveland-Cliffs Inc. Common Stock,8.71,4968153715.0,11804226,Basic Materials
VNO,Vornado Realty Trust Common Stock,26.03,4963045533.0,1843135,Real Estate
IEP,Icahn Enterprises L.P. Common Stock,7.74,4932001158.0,314201,Consumer Discretionary
ATMU,Atmus Filtration Technologies Inc. Common Stock,60.38,4931381203.0,1942784,Consumer Discretionary
LUNR,Intuitive Machines Inc. Class A Common Stock,22.73,4927881093.0,12324095,Industrials
HCC,Warrior Met Coal Inc. Common Stock,93.01,4910874984.0,403359,Energy
LAUR,Laureate Education Inc. Common Stock,34.3,4896106509.0,1175465,Real Estate
LPX,Louisiana-Pacific Corporation Common Stock,69.89,4881707472.0,699550,Basic Materials
MAIN,Main Street Capital Corporation Common Stock,53.99,4864759826.0,449884,Finance
HASI,HA Sustainable Infrastructure Capital Inc. Common Stock,37.81,4846658667.0,809437,Finance
OUT,OUTFRONT Media Inc. Common Stock,27.49,4839619146.0,862403,Real Estate
SNDR,Schneider National Inc. Common Stock,27.44,4811233999.0,966330,Industrials
EXLS,ExlService Holdings Inc. Common Stock,30.76,4810362858.0,1883695,Real Estate
IPGP,IPG Photonics Corporation Common Stock,113.11,4800770825.0,311903,Technology
FSLY,Fastly Inc. Class A Common Stock,31.6,4796880000.0,7904268,Technology
BC,Brunswick Corporation Common Stock,73.55,4789055781.0,533371,Industrials
POST,Post Holdings Inc. Common Stock,100.05,4784813111.0,511631,Consumer Staples
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,24.16,4781363636.0,1096269,Energy
CACC,Credit Acceptance Corporation Common Stock,444.72,4779709139.0,125539,Finance
M,Macy's Inc Common Stock,18.1,4774083132.0,4741134,Consumer Discretionary
KBR,KBR Inc. Common Stock,37.75,4773649410.0,784066,Industrials
PECO,Phillips Edison & Company Inc. Common Stock,37.89,4772867805.0,823083,Real Estate
MIR,Mirion Technologies Inc. Class A Common Stock,19.07,4772441361.0,3876547,Industrials
SIGI,Selective Insurance Group Inc. Common Stock,79.22,4742616525.0,565769,Finance
CHH,Choice Hotels International Inc. Common Stock,103.5,4735859436.0,516533,Consumer Discretionary
RAL,Ralliant Corporation Common Stock,42.26,4722896123.0,506815,Industrials
AQN,Algonquin Power & Utilities Corp. Common Shares,6.14,4719767787.0,3200046,Utilities
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,22.01,4706416920.0,4932,Utilities
NNI,Nelnet Inc. Common Stock,130.7,4704151394.0,151729,Finance
GPGI,GPGI Inc. Class A Common Stock,16.18,4686417058.0,4415345,Finance
GHC,Graham Holdings Company Common Stock,1074.07,4684916118.0,21123,Real Estate
EBC,Eastern Bankshares Inc. Common Stock,19.95,4665286433.0,1696956,Finance
MRCY,Mercury Systems Inc Common Stock,77.53,4652934419.0,465854,Technology
LOPE,Grand Canyon Education Inc. Common Stock,171.3,4649673670.0,361734,Real Estate
PSMT,PriceSmart Inc. Common Stock,150.76,4645732267.0,235620,Consumer Discretionary
MTN,Vail Resorts Inc. Common Stock,129.71,4621963045.0,528314,Consumer Discretionary
PFSI,PennyMac Financial Services Inc. Common Stock,88.45,4614239257.0,443971,Finance
RDN,Radian Group Inc. Common Stock,34.22,4613768613.0,1172631,Finance
LBRT,Liberty Energy Inc. Class A common stock,28.44,4608745399.0,2704703,Energy
UNF,Unifirst Corporation Common Stock,254.73,4603616331.0,136360,Consumer Discretionary
MRP,Millrose Properties Inc. Class A Common Stock,27.72,4601616937.0,982476,Finance
GNTX,Gentex Corporation Common Stock,21.36,4600994474.0,1516798,Consumer Discretionary
RGTI,Rigetti Computing Inc. Common Stock,13.84,4596963709.0,20348957,Technology
ONDS,Ondas Inc. Common Stock,9.53,4591909736.0,44699729,Technology
BFAM,Bright Horizons Family Solutions Inc. Common Stock,82.98,4573330262.0,538151,Consumer Discretionary
WING,Wingstop Inc. Common Stock,166.04,4563538003.0,1340685,Consumer Discretionary
BOOT,Boot Barn Holdings Inc. Common Stock,149.87,4559109994.0,908671,Consumer Discretionary
S,SentinelOne Inc. Class A Common Stock,13.38,4552899516.0,5049687,Technology
CROX,Crocs Inc. Common Stock,90.47,4544633430.0,1491237,Consumer Discretionary
FOLD,Amicus Therapeutics Inc. Common Stock,14.47,4543590303.0,1853706,Health Care
OSIS,OSI Systems Inc. Common Stock (DE),275.55,4539010877.0,201805,Technology
HCXY,Hercules Capital Inc. 6.25% Notes due 2033,24.94,4530991534.0,3333,Finance
AIR,AAR Corp. Common Stock,113.86,4527559554.0,381663,Industrials
DUOL,Duolingo Inc. Class A Common Stock,96.29,4520843520.0,1124650,Technology
BDC,Belden Inc Common Stock,116.31,4506895608.0,216167,Industrials
CRGY,Crescent Energy Company Class A Common Stock,13.7,4492233726.0,7160017,Energy
MYRG,MYR Group Inc. Common Stock,288.85,4488750086.0,258383,Industrials
REYN,Reynolds Consumer Products Inc. Common Stock,21.29,4486562840.0,932425,Consumer Discretionary
FBIN,Fortune Brands Innovations Inc. Common Stock,37.38,4479785765.0,2078007,Basic Materials
MC,Moelis & Company Class A Common Stock,57.5,4463535423.0,1065764,Finance
HIMS,Hims & Hers Health Inc. Class A Common Stock,19.5,4444805937.0,20876313,Health Care
CORT,Corcept Therapeutics Incorporated Common Stock,41.69,4434732894.0,1090851,Health Care
BMI,Badger Meter Inc. Common Stock,151.93,4433560184.0,326323,Industrials
LMND,Lemonade Inc. Common Stock,58.02,4431767073.0,1885694,Finance
TNL,Travel   Leisure Co. Common  Stock,70.92,4425247295.0,720509,Consumer Discretionary
ALHC,Alignment Healthcare Inc. Common Stock,21.66,4425062038.0,14930330,Health Care
MDU,MDU Resources Group Inc. Common Stock (Holding Company),21.59,4419603058.0,1274426,Industrials
ALH,Alliance Laundry Holdings Inc. Common Stock,22.29,4412188143.0,843056,Industrials
SPHR,Sphere Entertainment Co. Class A Common Stock,124.25,4411138410.0,572525,Consumer Discretionary
ANF,Abercrombie & Fitch Company Common Stock,97.96,4400801375.0,1312651,Consumer Discretionary
CSW,CSW Industrials Inc. Common Stock,266.85,4395080876.0,131901,Industrials
WAY,Waystar Holding Corp. Common Stock,22.86,4381841193.0,1690380,Technology
SAIC,Science Applications International Corporation Common Stock,100.91,4381442875.0,447638,Technology
FFIN,First Financial Bankshares Inc. Common Stock,30.52,4371336933.0,636027,Finance
ASB,Associated Banc-Corp Common Stock,26.41,4366459584.0,2534165,Finance
MWA,MUELLER WATER PRODUCTS Common Stock,27.92,4366278079.0,882583,Industrials
OPEN,Opendoor Technologies Inc Common Stock,4.55,4360380939.0,22439083,Finance
MAT,Mattel Inc. Common Stock,14.42,4357724000.0,4170469,Consumer Discretionary
OPCH,Option Care Health Inc. Common Stock,27.74,4339866743.0,1180240,Health Care
SLM,SLM Corporation Common Stock,21.9,4339586309.0,2898418,Finance
TCBI,Texas Capital Bancshares Inc. Common Stock,97.58,4314320055.0,239688,Finance
FHI,Federated Hermes Inc. Common Stock,56.79,4314090172.0,1046471,Finance
OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,24.85,4313960000.0,8457,Finance
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,20.23,4313795677.0,23877,Utilities
OXLCM,Oxford Lane Capital Corp. Preferred Stock Shares 8.25% Series 2031,24.79,4303544000.0,9368,Finance
OLED,Universal Display Corporation Common Stock,91.14,4292537604.0,457336,Technology
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,20.62,4289539773.0,26527,Utilities
NWE,NorthWestern Energy Group Inc. Common Stock,69.69,4285869910.0,1024888,Utilities
VVV,Valvoline Inc. Common Stock,33.59,4276538595.0,1234530,Industrials
TDW,Tidewater Inc. Common Stock,86.25,4275716100.0,554985,Consumer Discretionary
PTEN,Patterson-UTI Energy Inc. Common Stock,11.23,4262629496.0,11277431,Energy
REGCP,Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,23.2796,4262107597.0,5570,Real Estate
OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 2027,24.5374,4259692640.0,6078,Finance
KNF,Knife Riv Holding Co. Common Stock,75.12,4256612075.0,542927,Industrials
IBOC,International Bancshares Corporation Common Stock,68.23,4242385767.0,439000,Finance
RDNT,RadNet Inc. Common Stock,54.58,4236069783.0,659612,Health Care
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,17.53,4231993678.0,9971,Real Estate
BCO,Brinks Company (The) Common Stock,102.75,4226747530.0,436706,Industrials
ENPH,Enphase Energy Inc. Common Stock,32.04,4222357598.0,8432879,Technology
FELE,Franklin Electric Co. Inc. Common Stock,95.56,4220429857.0,306130,Consumer Discretionary
OXLCN,Oxford Lane Capital Corp. 7.125% Series 2029 Term Preferred Stock,24.24,4208064000.0,1106,Finance
VISN,Vistance Networks Inc. Common Stock,18.6,4193609196.0,4129110,Technology
PDI,PIMCO Dynamic Income Fund Common Stock,17.23,4188440700.0,2514034,Finance
ALK,Alaska Air Group Inc. Common Stock,36.93,4184544135.0,5224966,Consumer Discretionary
WHD,Cactus Inc. Class A Common Stock,52.19,4184273962.0,1157565,Consumer Discretionary
SHC,Sotera Health Company Common Stock,14.64,4163500037.0,2535624,Health Care
AD,Array Digital Infrastructure Inc. Common Shares,48.13,4159718467.0,133965,Telecommunications
DOCS,Doximity Inc. Class A Common Stock,22.5,4155951555.0,1917406,Technology
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,25.29,4155836709.0,10468,Real Estate
SLGN,Silgan Holdings Inc. Common Stock,39.38,4152304818.0,663255,Industrials
ACIW,ACI Worldwide Inc. Common Stock,40.78,4148140825.0,440071,Technology
NVST,Envista Holdings Corporation Common Stock,25.29,4144408790.0,3060829,Health Care
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,23.7425,4121698000.0,2682,Finance
HRB,H&R Block Inc. Common Stock,32.46,4114621095.0,1901385,Consumer Discretionary
NOVT,Novanta Inc. Common Stock,115.28,4113624890.0,345572,Miscellaneous
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,17.0,4104044069.0,6905,Real Estate
SEI,Solaris Energy Infrastructure Inc. Class A Common Stock,55.72,4094757043.0,1838236,Consumer Discretionary
LGND,Ligand Pharmaceuticals Incorporated Common Stock,205.1,4089928019.0,164619,Health Care
NHI,National Health Investors Inc. Common Stock,84.36,4088032369.0,268199,Real Estate
TPC,Tutor Perini Corporation Common Stock,77.31,4081307077.0,431172,Consumer Discretionary
SFBS,ServisFirst Bancshares Inc. Common Stock,74.69,4081100812.0,330569,Finance
MTH,Meritage Homes Corporation Common Stock,61.08,4074184608.0,976468,Consumer Discretionary
BLLN,BillionToOne Inc. Class A Common Stock,88.45,4065676071.0,395300,Health Care
OXLCO,Oxford Lane Capital Corp. Preferred Stock Shares 6.00% Series 2029,23.29,4043144000.0,2001,Finance
SKY,Champion Homes Inc. Common Stock,73.03,4038706594.0,562161,Consumer Discretionary
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,38.41,4021731725.0,1642332,Health Care
SYRE,Spyre Therapeutics Inc. Common Stock,51.2,4021256397.0,799504,Health Care
TFSL,TFS Financial Corporation Common Stock,14.33,4020579550.0,619987,Finance
MMSI,Merit Medical Systems Inc. Common Stock,67.4,4020294813.0,583061,Health Care
REGCO,Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock,21.92,4013187448.0,1687,Real Estate
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,27.68,4012834869.0,128555,Utilities
THO,Thor Industries Inc. Common Stock,76.25,4010439891.0,610094,Industrials
VCTR,Victory Capital Holdings Inc. Class A Common Stock,62.83,4007894913.0,802677,Finance
SKT,Tanger Inc. Common Stock,34.96,4004108780.0,1162065,Real Estate
EPR,EPR Properties Common Stock,52.31,4001901224.0,915594,Real Estate
ITRI,Itron Inc. Common Stock,89.98,3987895874.0,505399,Industrials
TPH,Tri Pointe Homes Inc. Common Stock,46.71,3976672759.0,4260474,Consumer Discretionary
ACHR,Archer Aviation Inc. Class A Common Stock,5.34,3975837363.0,31924337,Industrials
MZTI,The Marzetti Company Common Stock,144.71,3968382330.0,215376,Consumer Staples
CVSA,Covista Inc. Common Shares,114.94,3966409634.0,315858,Real Estate
SHAK,Shake Shack Inc. Class A Common Stock,92.8,3961865021.0,583186,Consumer Discretionary
GTLB,GitLab Inc. Class A Common Stock,23.15,3937815000.0,4730474,Technology
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,12.32,3930067877.0,1534927,Health Care
SXT,Sensient Technologies Corporation Common Stock,92.17,3917842539.0,228432,Industrials
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,22.995,3916352954.0,10830,Finance
VSCO,Victorias Secret & Co. Common Stock ,48.58,3909087443.0,2424533,Consumer Discretionary
CBT,Cabot Corporation Common Stock,74.85,3908787059.0,285579,Industrials
CNO,CNO Financial Group Inc. Common Stock,41.7,3908447884.0,706513,Finance
VKTX,Viking Therapeutics Inc. Common Stock,33.7,3905625879.0,1469418,Health Care
BTU,Peabody Energy Corporation Common Stock ,31.96,3893815567.0,2624338,Energy
UCB,United Community Banks Inc. Common Stock,32.46,3884942413.0,853989,Finance
GPCR,Structure Therapeutics Inc. American Depositary Shares,54.68,3873630280.0,960224,Health Care
OSCR,Oscar Health Inc. Class A Common Stock,12.97,3861791560.0,6810972,Health Care
AZZ,AZZ Inc.,129.2,3857352047.0,141935,Industrials
FTDR,Frontdoor Inc. Common Stock,54.99,3856261844.0,441069,Consumer Discretionary
GPOR,Gulfport Energy Corporation Common Shares,207.76,3855696300.0,185425,Energy
GPI,Group 1 Automotive Inc. Common Stock,323.96,3846240045.0,87470,Consumer Discretionary
ZETA,Zeta Global Holdings Corp. Class A Common Stock,15.72,3837622992.0,3004130,Technology
IRTC,iRhythm Holdings Inc. Common Stock,118.63,3833737239.0,384801,Health Care
DNTH,Dianthus Therapeutics Inc. Common Stock,86.2,3833408303.0,349238,Health Care
NTSK,Netskope Inc. Class A Common Stock,9.52,3810992212.0,7161392,Technology
QS,QuantumScape Corporation Class A Common Stock,6.21,3804133655.0,7005449,Miscellaneous
EE,Excelerate Energy Inc. Class A Common Stock,33.34,3802990446.0,284226,Utilities
HGTY,Hagerty Inc. Class A Common Stock,11.08,3796215074.0,194141,Finance
HHH,Howard Hughes Holdings Inc. Common Stock,63.64,3795256869.0,389814,Real Estate
BRC,Brady Corporation Common Stock,80.35,3794772934.0,262530,Consumer Discretionary
INDB,Independent Bank Corp. Common Stock,78.0,3788634486.0,243394,Finance
BILL,BILL Holdings Inc. Common Stock,38.28,3788205643.0,1192547,Technology
LRN,Stride Inc. Common Stock,88.95,3787516796.0,368011,Real Estate
MIAX,Miami International Holdings Inc. Common Stock,41.32,3787039236.0,1179109,Finance
PVH,PVH Corp. Common Stock,82.63,3785406559.0,1505374,Industrials
USLM,United States Lime & Minerals Inc. Common Stock,131.45,3768678861.0,169594,Industrials
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,22.09,3766226001.0,1429219,Health Care
ABG,Asbury Automotive Group Inc Common Stock,195.14,3765366996.0,135213,Consumer Discretionary
JOE,St. Joe Company (The) Common Stock,65.12,3747119476.0,193981,Real Estate
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,48.94,3745641350.0,414061,Health Care
FULT,Fulton Financial Corporation Common Stock,20.8,3741099690.0,1909073,Finance
KTB,Kontoor Brands Inc. Common Stock ,67.51,3730207059.0,414047,Industrials
OTTR,Otter Tail Corporation Common Stock,88.82,3726312091.0,133805,Utilities
OII,Oceaneering International Inc. Common Stock,37.49,3726271425.0,930893,Energy
SKYW,SkyWest Inc. Common Stock,92.63,3721710093.0,385470,Consumer Discretionary
ASBA,Associated Banc-Corp 6.625% Fixed-Rate Reset Subordinated Notes due 2033,24.65,3719705090.0,8733,Finance
BANF,BancFirst Corporation Common Stock,110.66,3715517504.0,113312,Finance
MMED,MiniMed Group Inc. Common Stock,13.2,3706736194.0,1122978,Health Care
PATK,Patrick Industries Inc. Common Stock,111.56,3693884691.0,209686,Consumer Discretionary
CUZ,Cousins Properties Incorporated Common Stock,22.21,3690188124.0,1796893,Real Estate
TREX,Trex Company Inc. Common Stock,35.45,3682866149.0,1947656,Basic Materials
ASO,Academy Sports and Outdoors Inc. Common Stock,57.18,3681446186.0,1792108,Consumer Discretionary
TMDX,TransMedics Group Inc. Common Stock,107.32,3681339041.0,1273352,Health Care
CALM,Cal-Maine Foods Inc. Common Stock,77.24,3659367657.0,763095,Consumer Staples
DAN,Dana Incorporated Common Stock ,33.35,3653709475.0,1003001,Consumer Discretionary
INSW,International Seaways Inc. Common Stock ,73.67,3641327093.0,724833,Consumer Discretionary
BBWI,Bath & Body Works Inc.,18.09,3638518854.0,8124378,Consumer Discretionary
CVCO,Cavco Industries Inc. Common Stock When Issued,468.665,3637385457.0,169147,Consumer Discretionary
CCC,CCC Intelligent Solutions Holdings Inc. Common Stock,5.96,3618471318.0,6511582,Technology
BNL,Broadstone Net Lease Inc. Common Stock,18.87,3615272466.0,8476503,Real Estate
ELF,e.l.f. Beauty Inc. Common Stock,61.14,3610453892.0,2487668,Consumer Discretionary
HP,Helmerich & Payne Inc. Common Stock,35.88,3582599629.0,1011175,Energy
BETA,Beta Technologies Inc. Class A Common Stock,15.56,3574921748.0,1317363,Industrials
IRT,Independence Realty Trust Inc. Common Stock,15.15,3570056731.0,3250529,Real Estate
ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,27.73,3567708552.0,305426,Energy
SMG,Scotts Miracle-Gro Company (The) Common Stock,61.46,3567123219.0,1412766,Industrials
BATRA,Atlanta Braves Holdings Inc. Series A Common Stock,48.58,3558743737.0,36433,Consumer Discretionary
MMS,Maximus Inc. Common Stock,65.15,3553839726.0,960688,Real Estate
CDP,COPT Defense Properties Common Shares of Beneficial Interest,31.31,3549892044.0,805238,Real Estate
RNST,Renasant Corporation Common Stock,37.61,3540692166.0,640065,Finance
IRDM,Iridium Communications Inc Common Stock,33.43,3534151837.0,2193782,Telecommunications
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,19.07,3534069963.0,24251,Finance
PLUG,Plug Power Inc. Common Stock,2.52,3512766925.0,77857942,Energy
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,29.88,3490058013.0,1393398,Consumer Discretionary
WSFS,WSFS Financial Corporation Common Stock,66.75,3488160157.0,475906,Finance
ENVA,Enova International Inc. Common Stock,139.78,3486863259.0,128799,Finance
EWTX,Edgewise Therapeutics Inc. Common Stock,32.5,3486291933.0,717866,Health Care
CVLT,Commvault Systems Inc. Common Stock,79.2,3482771450.0,645689,Technology
KAI,Kadant Inc Common Stock,294.2,3473849464.0,145884,Industrials
AB,AllianceBernstein Holding L.P.  Units,37.55,3465277981.0,242687,Finance
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,16.6,3453266742.0,30940,Utilities
CATY,Cathay General Bancorp Common Stock,51.51,3448989015.0,329815,Finance
BHF,Brighthouse Financial Inc. Common Stock,60.24,3444770124.0,336119,Finance
OLN,Olin Corporation Common Stock,30.14,3431651095.0,2396834,Industrials
PJT,PJT Partners Inc. Class A Common Stock,141.65,3424317783.0,244122,Finance
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,16.45,3422062525.0,21473,Utilities
AVA,Avista Corporation Common Stock,41.45,3421244534.0,536131,Utilities
NIQ,NIQ Global Intelligence plc Ordinary Shares,11.57,3414483685.0,784245,Technology
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,11.287,3412238435.0,36833,Finance
LEU,Centrus Energy Corp. Class A Common Stock,173.47,3411212091.0,1051552,Industrials
MARA,MARA Holdings Inc. Common Stock,8.96,3406902330.0,40853356,Technology
GBDC,Golub Capital BDC Inc. Common Stock,12.83,3377217562.0,1704148,Finance
RELY,Remitly Global Inc. Common Stock,16.02,3374683264.0,1851335,Real Estate
WSBC,WesBanco Inc. Common Stock,35.1,3373568371.0,507981,Finance
DIOD,Diodes Incorporated Common Stock,73.28,3371360937.0,409448,Technology
GFF,Griffon Corporation Common Stock,72.37,3370934750.0,266734,Industrials
BKU,BankUnited Inc. Common Stock,45.77,3370439180.0,1152573,Finance
HGV,Hilton Grand Vacations Inc. Common Stock ,41.46,3368992667.0,637335,Consumer Discretionary
KRC,Kilroy Realty Corporation Common Stock,28.4,3365486734.0,1510409,Real Estate
CARG,CarGurus Inc. Class A Common Stock ,35.24,3354465540.0,1516551,Technology
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,23.37,3353541950.0,2348,Telecommunications
CC,Chemours Company (The) Common Stock,22.34,3353485615.0,2273032,Industrials
GNW,Genworth Financial Inc Common Stock,8.63,3345083336.0,3776716,Finance
WK,Workiva Inc. Class A Common Stock,58.85,3344718564.0,593654,Technology
PLMR,Palomar Holdings Inc. Common stock,125.1,3338887100.0,228924,Finance
FG,F&G Annuities & Life Inc. Common Stock,24.6,3336008903.0,867501,Finance
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,36.57,3329629054.0,1774410,Basic Materials
LEGN,Legend Biotech Corporation American Depositary Shares,17.99,3327352108.0,1378282,Health Care
BOX,Box Inc. Class A Common Stock,24.01,3324174440.0,1447892,Technology
CVI,CVR Energy Inc. Common Stock,33.03,3320525685.0,830077,Energy
CORZW,Core Scientific Inc. Tranche 1 Warrants,10.51,3316901369.0,61117,Finance
LIF,Life360 Inc. Common Stock,41.23,3306588814.0,669807,Technology
WSC,WillScot Holdings Corporation Class A Common Stock,18.25,3300593494.0,2196348,Industrials
LQDA,Liquidia Corporation Common Stock,37.36,3291955067.0,936077,Health Care
MCHB,Mechanics Bancorp Class A Common Stock,14.86,3289833556.0,352198,Finance
KFY,Korn Ferry Common Stock,63.31,3284971478.0,626197,Consumer Discretionary
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,14.41,3271718623.0,451957,Energy
FOUR,Shift4 Payments Inc. Class A Common Stock,40.27,3271507215.0,1708319,Real Estate
FULTP,Fulton Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,18.18,3269865017.0,8334,Finance
CII,BlackRock Enhanced Large Cap Core Fund Inc. Common Stock,21.98,3269799113.0,93481,Finance
BKD,Brookdale Senior Living Inc. Common Stock,13.75,3269645679.0,2728771,Health Care
COLD,Americold Realty Trust Inc. Common Stock,11.42,3253325923.0,3633129,Real Estate
EXPO,Exponent Inc. Common Stock,65.8,3240935506.0,495352,Consumer Discretionary
FIBK,First Interstate BancSystem Inc. Common Stock (DE),33.22,3239488795.0,2039024,Finance
CNS,Cohen & Steers Inc Common Stock,62.8,3227537485.0,311265,Finance
LASR,nLIGHT Inc. Common Stock,57.72,3220274933.0,944050,Technology
BATRK,Atlanta Braves Holdings Inc. Series C Common Stock,43.9,3215908811.0,260789,Consumer Discretionary
NATL,NCR Atleos Corporation Common Stock,43.48,3206722394.0,786874,Miscellaneous
BFH,Bread Financial Holdings Inc. Common Stock,74.33,3204746572.0,965544,Real Estate
PARR,Par Pacific Holdings Inc.  Common Stock,64.61,3196306062.0,941851,Energy
RNG,RingCentral Inc. Class A Common Stock,37.97,3192235521.0,1066756,Technology
USAR,USA Rare Earth Inc. Class A Common Stock,14.64,3191171202.0,12275690,Basic Materials
RWTN,Redwood Trust Inc. 9.125% Senior Notes Due 2029,24.65,3185358388.0,1470,Real Estate
AVNT,Avient Corporation Common Stock,34.72,3184176998.0,667506,Industrials
NIC,Nicolet Bankshares Inc. Common Stock,149.07,3183323365.0,125554,Finance
AAP,Advance Auto Parts Inc.,52.67,3177539385.0,796391,Consumer Discretionary
